Date,Consumption,Temperature,Humidity,Wind_Speed,Day_of_Week,Month,Holiday,Season
2015-01-04 14:00:00,637.3103176553111,22.83284783114226,89.20739673420498,16.9699803745504,6,1,0,Winter
2015-01-04 15:00:00,549.3126664489527,31.85038979015586,71.8286730246231,2.0376165587527195,6,1,0,Spring
2015-01-04 16:00:00,420.53596943494415,8.66577031829705,75.06322747281203,18.481293540661326,6,1,1,Spring
2015-01-04 17:00:00,576.9901149670034,33.728823835910035,88.96815238230113,12.486014577505607,6,1,1,Winter
2015-01-04 18:00:00,514.5616324022061,0.6673287280063249,30.419447123950444,17.384350643323994,6,1,1,Fall
2015-01-04 19:00:00,645.2967485799334,6.269521178061975,68.0429025861819,13.688735283708308,6,1,1,Spring
2015-01-04 20:00:00,394.69203591839715,-2.46315034844158,74.33829191719738,4.036953370874208,6,1,0,Winter
2015-01-04 21:00:00,450.8506780103348,21.02795977094993,85.0696232254317,12.19110203291353,6,1,1,Fall
2015-01-04 22:00:00,441.1837770301764,10.993479543515342,83.03065825106057,1.8189247944628195,6,1,0,Summer
2015-01-04 23:00:00,280.4727577801822,20.664167342094935,80.51764087402765,13.914460604363173,6,1,1,Spring
2015-01-05 00:00:00,544.4180415596865,28.083745269709176,86.74747631650223,8.180022821611455,0,1,0,Summer
2015-01-05 01:00:00,539.1582908269834,17.285150801647422,62.24275127482245,3.034663462004179,0,1,0,Spring
2015-01-05 02:00:00,500.76701849636913,21.381517745089393,30.415205735089607,19.58459631736828,0,1,1,Summer
2015-01-05 03:00:00,464.811929993728,36.762515719716646,30.663263921820572,18.021688484213623,0,1,0,Winter
2015-01-05 04:00:00,287.6943886924379,4.9532154804421555,62.67834333707148,17.870874268065077,0,1,1,Fall
2015-01-05 05:00:00,436.90320158519614,7.958196931697657,56.11633433183648,15.776406127045057,0,1,1,Winter
2015-01-05 06:00:00,448.59282252098456,25.885168085466844,57.07470320192691,13.839622502870352,0,1,1,Winter
2015-01-05 07:00:00,379.6584096167572,20.565275852769336,54.02428423260222,13.101589605844904,0,1,0,Winter
2015-01-05 08:00:00,475.80714325009865,-1.073354773014259,85.06354854547413,2.1218767540771055,0,1,1,Spring
2015-01-05 09:00:00,560.6076285221808,8.807365500524508,51.55022107018739,18.011324706369084,0,1,0,Summer
2015-01-05 10:00:00,782.9278851815795,13.391900656235748,81.373616505785,17.62256792609221,0,1,1,Spring
2015-01-05 11:00:00,526.1866719247759,10.969491898419466,84.17188762749845,14.957052530497068,0,1,0,Spring
2015-01-05 12:00:00,538.6325586084147,-1.0862595838979612,59.97010619993729,18.54629918150245,0,1,1,Fall
2015-01-05 13:00:00,488.83311263507494,36.22150458921311,56.8162822419053,11.061669027959839,0,1,1,Winter
2015-01-05 14:00:00,212.18431770514377,28.11593808469879,75.66123625292681,8.952846694351106,0,1,0,Spring
2015-01-05 15:00:00,496.02291868261744,14.067791605392614,72.47829045839293,19.358948043325576,0,1,0,Summer
2015-01-05 16:00:00,509.034531491154,24.00305141534183,49.71210699577236,9.282623755953122,0,1,0,Spring
2015-01-05 17:00:00,869.4863168727929,34.86413360677609,36.15288755547879,12.826488821343155,0,1,1,Fall
2015-01-05 18:00:00,471.14585528283163,-3.1912928819214397,45.89114401094882,7.461242937168779,0,1,0,Fall
2015-01-05 19:00:00,545.2321013500418,2.5186525353488847,37.86171034873794,12.726524520394557,0,1,0,Summer
2015-01-05 20:00:00,494.7932345442135,17.13506236283225,47.68393654660149,14.401979912513754,0,1,0,Fall
2015-01-05 21:00:00,324.69829435707015,29.950518567617934,45.70929393484794,12.493110505771007,0,1,0,Winter
2015-01-05 22:00:00,671.4234221772531,-8.18725522792363,68.26268543320282,10.291258824323954,0,1,1,Winter
2015-01-05 23:00:00,612.7899549030161,39.20090750981802,87.26976170728678,6.002215952504657,0,1,0,Fall
2015-01-06 00:00:00,618.654792056457,12.745330144119858,71.14462393982902,12.876913522724466,1,1,0,Spring
2015-01-06 01:00:00,363.59188178078915,7.961557031086151,85.59896448387417,18.168577905227256,1,1,1,Fall
2015-01-06 02:00:00,710.4191466404149,4.636221891988594,77.04793551650661,0.13825182339334718,1,1,1,Summer
2015-01-06 03:00:00,289.7223405811579,-1.2821646174564183,73.6726573242704,2.6785805485938075,1,1,1,Winter
2015-01-06 04:00:00,588.0285640700406,29.578695446501392,54.84371641280049,2.395463169997114,1,1,0,Winter
2015-01-06 05:00:00,828.5683438714968,37.770708237304824,49.48767017180212,18.46410605785708,1,1,0,Spring
2015-01-06 06:00:00,351.41955123039673,10.682237742269908,80.77664234837516,13.254953779252293,1,1,0,Summer
2015-01-06 07:00:00,415.05534055958424,37.621034737672815,84.32359397574032,19.03576212940301,1,1,0,Winter
2015-01-06 08:00:00,514.9477047631461,31.18988077175171,57.112949619055925,11.656265464248566,1,1,0,Winter
2015-01-06 09:00:00,424.47865188257015,14.052556373815914,30.543785891198667,9.234657943185073,1,1,1,Summer
2015-01-06 10:00:00,267.4004853400801,23.701308956306633,77.55186353438822,15.846858236287249,1,1,0,Spring
2015-01-06 11:00:00,510.2844462209041,11.749208958523148,47.1041304283375,3.218845349504491,1,1,0,Fall
2015-01-06 12:00:00,340.65444294108426,17.93617041062762,30.593271901015243,7.626762326346428,1,1,0,Spring
2015-01-06 13:00:00,571.0388645952772,-7.097683149074809,78.29931353856733,9.325484810684475,1,1,0,Winter
2015-01-06 14:00:00,362.0863648649295,24.813173765026654,61.04485132901389,5.969167890242364,1,1,0,Winter
2015-01-06 15:00:00,732.4901607526309,-7.358767775793165,71.11264478030814,7.425712248169569,1,1,0,Spring
2015-01-06 16:00:00,382.51200614956446,30.854247345982472,84.88138926866864,1.5621037384883651,1,1,1,Spring
2015-01-06 17:00:00,451.69077256914863,31.247346473027875,62.470429808286326,3.9596717889911592,1,1,1,Winter
2015-01-06 18:00:00,622.0275826054504,1.85386437781073,60.191644354737946,6.709934406618567,1,1,1,Summer
2015-01-06 19:00:00,315.3703525349067,6.183139051790015,47.43972728089581,15.917808664662687,1,1,1,Summer
2015-01-06 20:00:00,534.1189901906195,14.065518927914663,48.31163006639716,3.649947096857278,1,1,1,Fall
2015-01-06 21:00:00,696.0714131423642,19.833145346624075,77.79252396177876,6.932807479684493,1,1,1,Winter
2015-01-06 22:00:00,258.87751481581586,4.367683087099836,56.94175473515622,1.2984057639387037,1,1,0,Winter
2015-01-06 23:00:00,527.6950787798456,19.62432023159625,39.811572516487225,11.14208689653212,1,1,0,Fall
2015-01-07 00:00:00,538.9824191372635,4.889353661464943,35.67172584002974,12.225017762818556,2,1,1,Winter
2015-01-07 01:00:00,617.2734307665966,-7.2254639464469665,58.37520701170676,17.31032926924334,2,1,1,Winter
2015-01-07 02:00:00,314.45739336828774,-9.873622508404553,57.89730141706383,16.38231997003928,2,1,0,Spring
2015-01-07 03:00:00,301.9315080373585,-4.94244710407857,69.20749669232376,5.7075590936776095,2,1,0,Summer
2015-01-07 04:00:00,578.2912348425347,29.612535008200908,58.26404866470844,2.7390737837971946,2,1,1,Summer
2015-01-07 05:00:00,544.547700984978,38.071565619166854,38.608542248052885,3.1216636442080747,2,1,1,Summer
2015-01-07 06:00:00,537.5739275518815,11.348309964060963,60.46817308791081,19.379278860808892,2,1,1,Fall
2015-01-07 07:00:00,551.9672314245463,15.634197672497137,84.4073642331615,13.464516280147148,2,1,0,Spring
2015-01-07 08:00:00,397.9962917632264,-2.6575915463286934,39.56648469721274,0.8514157560647861,2,1,1,Winter
2015-01-07 09:00:00,534.8380545741505,17.55156763400785,71.38527845866494,2.7355851009018917,2,1,1,Summer
2015-01-07 10:00:00,543.9608709948022,-2.7672548996511583,65.63155589793159,9.716001302019116,2,1,1,Summer
2015-01-07 11:00:00,392.84728729604484,20.560716559941504,74.91514360270816,4.156576085862396,2,1,1,Spring
2015-01-07 12:00:00,779.8661766717134,36.66293337904269,39.036016405655566,16.073179700000377,2,1,0,Winter
2015-01-07 13:00:00,571.0749381367681,-0.21507303484801987,86.49632021435968,11.464342351387298,2,1,1,Fall
2015-01-07 14:00:00,321.3044754196027,28.228185902855103,67.25798566602953,12.252644155785967,2,1,0,Winter
2015-01-07 15:00:00,598.4830412950745,-8.824878859083798,80.8242682614682,9.256510960984237,2,1,0,Fall
2015-01-07 16:00:00,353.7977494659018,8.774862066081049,44.79640582081414,5.1212555085263105,2,1,1,Fall
2015-01-07 17:00:00,618.0626905613678,-4.462574608474547,74.3647733638777,11.78807226405093,2,1,1,Winter
2015-01-07 18:00:00,673.7893368511106,7.62377207978497,76.86184226003513,14.339400923214637,2,1,0,Fall
2015-01-07 19:00:00,376.8976522472434,-1.323154018055824,53.84611634322454,7.418961552603339,2,1,0,Summer
2015-01-07 20:00:00,644.5064193866483,8.66524950614437,53.03720717300533,10.098872612356706,2,1,0,Spring
2015-01-07 21:00:00,561.9171390404747,10.876140305376516,69.46777590154495,16.793679409440664,2,1,0,Summer
2015-01-07 22:00:00,623.3090239991735,5.029556139045919,35.60446090561296,2.973635236449206,2,1,0,Fall
2015-01-07 23:00:00,784.5189473980921,22.831097473656456,74.13744901305054,10.904488385482008,2,1,1,Fall
2015-01-08 00:00:00,463.1917825995694,35.94260256294548,32.57320559036466,6.968253236584562,3,1,1,Spring
2015-01-08 01:00:00,386.93957534637656,10.029768705263617,41.43541806724956,14.055895164344609,3,1,1,Spring
2015-01-08 02:00:00,366.5728355561715,-0.38284217624892847,69.84862543448203,0.37620486324789315,3,1,0,Summer
2015-01-08 03:00:00,377.62845725518423,3.5361379097991676,35.89942002551783,13.409465996063775,3,1,0,Spring
2015-01-08 04:00:00,488.4347435878844,32.70004117481845,88.3105254886074,2.057954680323748,3,1,0,Spring
2015-01-08 05:00:00,551.1727962224966,18.581986163507395,82.10377256771403,1.29535505987316,3,1,0,Fall
2015-01-08 06:00:00,541.5036198995028,12.750551615347863,67.5781399444042,14.492466019172259,3,1,1,Spring
2015-01-08 07:00:00,624.0774873554036,-2.518163924553665,79.14344734016099,12.80684305808147,3,1,1,Fall
2015-01-08 08:00:00,501.95028378168604,12.486365416189098,83.25480291537407,17.898718617853177,3,1,0,Winter
2015-01-08 09:00:00,718.0301115735975,3.9246001678693325,45.56853897430911,10.393099116012902,3,1,0,Winter
2015-01-08 10:00:00,460.30147501430656,37.15815639266746,80.96469527695916,10.600488510543343,3,1,1,Winter
2015-01-08 11:00:00,908.0253749884428,34.20350547078657,41.68762701825611,14.14035671153101,3,1,1,Fall
2015-01-08 12:00:00,593.850102164751,-5.8048729085901,54.800535848928924,6.467951527065024,3,1,1,Winter
2015-01-08 13:00:00,371.4263665375576,15.832674463062144,63.49557787491596,0.7382491084386511,3,1,0,Summer
2015-01-08 14:00:00,339.36612529083317,1.2529172757336031,72.83345778444195,4.600916514381157,3,1,1,Fall
2015-01-08 15:00:00,572.3708622864777,10.538854476214532,31.808479063351683,4.760268237927332,3,1,0,Summer
2015-01-08 16:00:00,466.4805822011224,33.84239991257282,47.43056476669134,6.713177005563877,3,1,1,Fall
2015-01-08 17:00:00,607.1000741138138,16.375725994427242,66.51114589262342,18.869254660809258,3,1,1,Summer
2015-01-08 18:00:00,570.9856436860317,6.7107646685379905,51.442120748947126,16.096855973262958,3,1,1,Winter
2015-01-08 19:00:00,489.0756631014691,0.39441770524985387,76.5015033377696,18.71912490410384,3,1,0,Summer
2015-01-08 20:00:00,372.98094228973923,30.016242970324463,69.09912966904298,19.97219180226001,3,1,0,Winter
2015-01-08 21:00:00,272.77291629712033,21.225900768217357,44.064087223424146,8.67558008174089,3,1,1,Fall
2015-01-08 22:00:00,433.02275718994684,13.40327302131156,38.75573877553998,4.541466333606092,3,1,0,Winter
2015-01-08 23:00:00,628.4598191485209,0.8742176931489016,67.74281961522303,11.200083225104983,3,1,1,Spring
2015-01-09 00:00:00,532.1140616195306,6.712318707856568,57.028039662285465,17.622688278962375,4,1,0,Spring
2015-01-09 01:00:00,313.1391831932018,37.99217133692593,40.137422466079116,9.314637220291564,4,1,1,Winter
2015-01-09 02:00:00,525.9771388776772,16.00449688029172,49.58245231910264,10.10798605144507,4,1,0,Spring
2015-01-09 03:00:00,557.7976069593255,10.034964062162647,48.1828048991152,2.688782118556534,4,1,0,Spring
2015-01-09 04:00:00,367.42138456983,16.071102117416196,36.487918340362505,8.409109851355222,4,1,1,Spring
2015-01-09 05:00:00,523.0587658918292,28.949425294980436,62.81454115591368,7.739896196171562,4,1,1,Spring
2015-01-09 06:00:00,508.7313077669,7.005446825143437,75.81891803475324,7.033770057308992,4,1,0,Summer
2015-01-09 07:00:00,328.55445532540654,-1.0646939533695576,64.52801333117922,17.745973398483997,4,1,1,Spring
2015-01-09 08:00:00,553.6681040522425,19.24680591695239,79.57748189624114,1.1860286642466589,4,1,1,Fall
2015-01-09 09:00:00,584.1176789552352,23.26020517405336,37.654112832925875,19.442943657946937,4,1,1,Winter
2015-01-09 10:00:00,662.4576864762915,25.63590014792748,56.136711469333434,0.16493650546272054,4,1,1,Fall
2015-01-09 11:00:00,658.0703078052354,34.09937953830648,66.56490621948595,18.91188027899618,4,1,0,Spring
2015-01-09 12:00:00,293.34959480643636,8.558706034455653,70.56009365651444,10.960950056770871,4,1,1,Fall
2015-01-09 13:00:00,359.3262440127316,-6.23225518855541,71.74717838540562,14.048904888002316,4,1,0,Spring
2015-01-09 14:00:00,577.255290081299,37.917429181547114,73.73792562587286,3.7426569939024645,4,1,0,Summer
2015-01-09 15:00:00,577.0678926368313,11.750596371873758,69.085788731761,13.08423078033214,4,1,0,Summer
2015-01-09 16:00:00,577.2571529459071,21.162875483656567,35.65368533645206,17.639153370554652,4,1,0,Summer
2015-01-09 17:00:00,1077.909723598208,23.315266156414616,71.71834065613778,2.789602796673032,4,1,1,Spring
2015-01-09 18:00:00,585.633576603975,17.325685435060176,73.48695940646326,2.541632245465799,4,1,0,Winter
2015-01-09 19:00:00,670.3348460270898,0.2628764868135054,89.60879606001762,6.079558182989455,4,1,1,Summer
2015-01-09 20:00:00,643.1002645239803,27.75715250580707,71.60174620206756,3.234517849507963,4,1,1,Spring
2015-01-09 21:00:00,597.7086876958697,30.187598715204082,71.20982374509293,2.212916961866942,4,1,0,Spring
2015-01-09 22:00:00,452.7096133039482,17.64877930087199,60.888797410918315,13.566380719705835,4,1,1,Fall
2015-01-09 23:00:00,613.8453830739901,14.428058029242077,82.07537451510683,4.276532278249816,4,1,0,Spring
2015-01-10 00:00:00,384.0762178193642,-4.303090843600734,89.8100857176695,13.340297988039724,5,1,1,Fall
2015-01-10 01:00:00,464.47720898899865,-5.802416925010808,76.74269221184593,17.238584542316325,5,1,1,Summer
2015-01-10 02:00:00,427.19546782563447,6.978242278176438,66.75002267146851,13.04049582826001,5,1,1,Fall
2015-01-10 03:00:00,512.2811209079484,5.542307775869663,34.73728961589409,2.3873413983080183,5,1,0,Spring
2015-01-10 04:00:00,847.1987850010263,37.682822548163564,73.60434790377765,11.4715514809489,5,1,0,Fall
2015-01-10 05:00:00,219.91022111123777,29.181137122171492,72.51369411491703,7.872573684231017,5,1,0,Summer
2015-01-10 06:00:00,602.939028556177,22.996214762952995,76.5340888685659,6.867418734449895,5,1,1,Spring
2015-01-10 07:00:00,258.09261932155226,15.882404450880252,37.47332330396936,6.370629372596643,5,1,0,Winter
2015-01-10 08:00:00,429.21022013158495,-1.6316234636674327,69.22395000756862,18.58864447639291,5,1,1,Winter
2015-01-10 09:00:00,663.3425895451049,38.922833609214194,47.74343429710048,14.850149133554556,5,1,1,Spring
2015-01-10 10:00:00,509.6420028643194,8.752034912010501,75.61627460417003,2.6769757916059,5,1,1,Summer
2015-01-10 11:00:00,338.3382833106041,-4.6537198776377595,44.42243724188798,9.520109594649275,5,1,1,Spring
2015-01-10 12:00:00,392.70444361100476,14.689944785787304,71.03872060922464,6.364461505078392,5,1,0,Winter
2015-01-10 13:00:00,601.9396623402014,33.69990058065416,47.69957681903878,19.558766250919163,5,1,0,Spring
2015-01-10 14:00:00,390.4450052424295,34.36455008886647,30.53965756904587,19.56057945906339,5,1,1,Fall
2015-01-10 15:00:00,532.4687884372962,-9.451704197177637,68.00147471838572,6.390689486660699,5,1,1,Fall
2015-01-10 16:00:00,506.83577598557207,34.31478723756999,36.79614498953534,7.042262322909094,5,1,1,Summer
2015-01-10 17:00:00,402.25994785912746,3.574210874992925,69.55748836729285,11.988284142730912,5,1,0,Summer
2015-01-10 18:00:00,821.5916133987989,-8.051381801578847,85.53656690141625,9.586140286550002,5,1,1,Summer
2015-01-10 19:00:00,595.0878533477016,32.389513518143715,88.15475605266542,4.262017443168828,5,1,0,Summer
2015-01-10 20:00:00,196.22861200135895,33.193337799410415,44.15538523965675,13.208243339772228,5,1,0,Fall
2015-01-10 21:00:00,527.9681472154141,19.811553992117503,78.55519365903929,6.682572877504769,5,1,0,Winter
2015-01-10 22:00:00,400.73203028474177,18.72168786481792,51.21319661234642,13.074329966643353,5,1,1,Summer
2015-01-10 23:00:00,627.8650002194336,30.65601363107097,84.02742436487894,7.673630446555995,5,1,0,Summer
2015-01-11 00:00:00,381.1218892350949,29.315477635513993,77.24937411776243,14.004197877125433,6,1,0,Winter
2015-01-11 01:00:00,482.78953377996515,34.5052736721352,34.43530299874582,13.35598941779301,6,1,0,Summer
2015-01-11 02:00:00,575.7480918470685,17.637372379835174,54.42821963263664,10.176255118420015,6,1,0,Winter
2015-01-11 03:00:00,629.8632791255183,38.382354636640436,50.23906956058045,14.094799814216616,6,1,0,Summer
2015-01-11 04:00:00,319.95553894163356,39.80734154666692,77.11086124339661,9.219313524640304,6,1,1,Summer
2015-01-11 05:00:00,449.8248146238577,-4.17276950006837,54.617142639189545,2.322765993002458,6,1,1,Summer
2015-01-11 06:00:00,428.7582033258566,32.4771879777061,71.07530385918503,3.642125066747093,6,1,0,Fall
2015-01-11 07:00:00,402.00061511394324,14.991112887429452,66.14611533542643,4.919862683312257,6,1,1,Fall
2015-01-11 08:00:00,764.8181360421645,9.378316914991604,88.53832314585803,1.2645785645139318,6,1,0,Fall
2015-01-11 09:00:00,560.7472566441434,20.65361549413575,86.2670974080969,14.227624412613402,6,1,1,Summer
