Date,Consumption,Temperature,Humidity,Wind_Speed,Solar_Radiation,Day_of_Week,Month,Holiday,Week_of_Year,Wind_Direction,Energy_Use_Category,Building_Type,Time_of_Day
2015-01-02 05:00:00,453.7610828377246,22.217648637308386,88.8423920029701,6.328798108928407,121.96469138765387,4,1,1,1,N,Commercial,Office,Morning
2015-01-02 06:00:00,351.42557544057263,19.702253057730598,70.56802633995625,8.403383106971203,467.65733587100266,4,1,0,1,SE,Commercial,House,Afternoon
2015-01-02 07:00:00,724.8578097690665,29.81772922384429,68.94381780937317,9.431608159169853,655.1863654214762,4,1,1,1,W,Commercial,Apartment,Evening
2015-01-02 08:00:00,451.5141158204666,11.809994106083565,49.315175198927435,13.683052478620342,52.886076851448195,4,1,0,1,SE,Commercial,House,Morning
2015-01-02 09:00:00,587.1581373729482,36.63272451280201,37.6020965258099,16.539804000323976,6.626136701952001,4,1,1,1,W,Industrial,Office,Night
2015-01-02 10:00:00,618.3083463096416,2.3608829584567648,49.99465875233241,13.892092555088913,274.7576130046997,4,1,0,1,E,Residential,House,Night
2015-01-02 11:00:00,853.676579990848,37.37010861814838,78.67037849801142,5.966746939162699,729.2673775581426,4,1,1,1,NE,Commercial,Factory,Night
2015-01-02 12:00:00,337.93576600489007,39.13062782697567,79.36121833977977,3.6741904783317247,882.3624128005308,4,1,0,1,W,Commercial,Factory,Afternoon
2015-01-02 13:00:00,612.2754730639971,16.375556416693975,45.58305909959425,16.866693530587323,530.6142530111673,4,1,1,1,S,Industrial,House,Evening
2015-01-02 14:00:00,564.0729408624152,35.13226507859885,73.31413580574772,5.363517353300146,924.8304803598121,4,1,0,1,E,Commercial,Apartment,Morning
2015-01-02 15:00:00,333.53209079782073,-8.235119445616398,86.29626024610238,3.4211883917152974,97.92107281366236,4,1,1,1,S,Industrial,Office,Morning
2015-01-02 16:00:00,639.9042490678428,-1.5177574643029565,33.71247837509761,6.463438240341475,890.2293510841472,4,1,0,1,N,Commercial,House,Night
2015-01-02 17:00:00,432.27452695201305,5.717010320063068,45.256961235768316,15.292457812404292,830.4217630989093,4,1,0,1,SW,Industrial,Apartment,Morning
2015-01-02 18:00:00,569.8471213374676,30.738203407262056,76.25739289212102,16.124679284330504,285.01838035169067,4,1,1,1,NE,Commercial,Apartment,Evening
2015-01-02 19:00:00,465.6831312289564,-2.522510779202322,81.70985425337727,11.996292891496353,733.1531878161701,4,1,1,1,E,Residential,Office,Morning
2015-01-02 20:00:00,285.8280672367865,1.2734104174276482,40.54769965320364,1.8718419968478295,357.4028283575319,4,1,1,1,W,Industrial,Apartment,Night
2015-01-02 21:00:00,764.4680528557999,39.32193792707119,56.941048573739394,14.045251427939839,686.3838903869412,4,1,1,1,N,Residential,Apartment,Afternoon
2015-01-02 22:00:00,612.9124287712498,27.451856443852954,55.07632535068602,7.1861351213990154,216.34915367168063,4,1,0,1,NW,Residential,Apartment,Afternoon
2015-01-02 23:00:00,762.5348399546021,-5.165846563508444,67.39659574717675,8.295725894790174,210.33639270008274,4,1,1,1,NE,Commercial,Office,Night
2015-01-03 00:00:00,640.0892546420524,-1.2027355080465671,42.10834397206161,17.38048560106848,915.5914287948747,5,1,1,1,W,Industrial,Office,Afternoon
2015-01-03 01:00:00,212.33808079094752,-0.34567326417089994,44.27168618177421,8.905235092497659,465.65256565720506,5,1,1,1,NW,Commercial,Apartment,Night
2015-01-03 02:00:00,554.7691469280368,2.044747026492036,45.50258090011793,12.960696852184492,215.97347250326249,5,1,1,1,NE,Commercial,Office,Evening
2015-01-03 03:00:00,534.4013862733398,0.9382446674232909,47.68398775149624,14.642965707922906,608.4648124602303,5,1,1,1,W,Industrial,Apartment,Night
2015-01-03 04:00:00,382.5601511203095,22.2091877051988,33.33312018497953,1.4177122958325294,750.8296794276649,5,1,1,1,NW,Industrial,Factory,Night
2015-01-03 05:00:00,466.2655173565017,1.3940184634519888,68.90382698605532,3.871821248367431,293.79723150289436,5,1,1,1,S,Residential,Factory,Night
2015-01-03 06:00:00,342.1387001207338,-6.512127076020415,36.60335916287876,17.137123260317697,91.63000172727065,5,1,0,1,NE,Commercial,Factory,Evening
2015-01-03 07:00:00,392.2704780623684,24.426030914872676,52.79610638634927,7.5578310952286,373.15660409688434,5,1,1,1,SW,Industrial,Office,Night
2015-01-03 08:00:00,583.8377329381747,4.376750039332819,49.35130277481733,15.748550952238027,560.1463517459081,5,1,1,1,NW,Commercial,Office,Afternoon
2015-01-03 09:00:00,435.1672131268831,-2.6743934323763447,63.32533496241502,15.200615959740794,772.4521969712406,5,1,1,1,SE,Commercial,Office,Morning
2015-01-03 10:00:00,711.0214332864208,21.11588026271202,32.06067658334026,14.799330304800451,264.56996477100324,5,1,0,1,SW,Industrial,Apartment,Evening
2015-01-03 11:00:00,307.170448648497,10.254114025610022,55.70220755404071,0.37800736381809363,986.4905781082905,5,1,0,1,SE,Residential,Office,Evening
2015-01-03 12:00:00,419.83635126196214,16.347029099495135,89.99358718678803,7.894026929982485,160.61007863277632,5,1,1,1,SW,Residential,Factory,Afternoon
2015-01-03 13:00:00,265.14848525029595,20.105605388877123,58.542118730602645,14.944711890490112,576.1415050751366,5,1,0,1,SW,Residential,Apartment,Night
2015-01-03 14:00:00,455.8912597359036,24.08475679035802,40.22419211051339,0.18927472627399133,177.30958832875078,5,1,1,1,SW,Industrial,House,Morning
2015-01-03 15:00:00,573.5026002811811,11.400466016342602,52.38268851370778,19.10113106955211,370.26541086032273,5,1,0,1,N,Residential,Office,Morning
2015-01-03 16:00:00,950.4042001920609,28.505394882279006,37.1786786616874,6.876297826274891,786.014868334534,5,1,1,1,SW,Commercial,Factory,Evening
2015-01-03 17:00:00,786.6024021577309,21.819020426301442,48.324922855112035,17.470785145326303,612.6362871022183,5,1,0,1,E,Commercial,Factory,Morning
2015-01-03 18:00:00,372.84563377613523,21.362934482939686,54.151490357981416,2.9556313658796496,448.48062229602004,5,1,1,1,E,Residential,Factory,Morning
2015-01-03 19:00:00,710.112899939789,-4.668717432649335,54.13981183951266,1.839273642882382,110.96277840233581,5,1,1,1,N,Commercial,House,Morning
2015-01-03 20:00:00,493.2150775067549,7.611042737094174,42.32162450632313,10.585943470648632,242.41557213534125,5,1,0,1,E,Industrial,Apartment,Night
2015-01-03 21:00:00,376.4000022795551,7.369364789001935,79.95810112047027,12.334047485881154,423.5855275390873,5,1,1,1,S,Commercial,House,Night
2015-01-03 22:00:00,634.8518958793218,7.496588699994614,83.98014726378193,12.653163592062011,417.4989310391302,5,1,1,1,W,Commercial,Factory,Evening
2015-01-03 23:00:00,283.9373034499836,19.987733498638995,84.95003034123536,2.1995098039436556,105.7794225450026,5,1,1,1,W,Commercial,House,Morning
2015-01-04 00:00:00,374.71515118847304,21.948577985207322,41.7890450977348,15.443607181047184,784.7107482756072,6,1,1,1,SE,Residential,Factory,Evening
2015-01-04 01:00:00,481.98748289470933,14.459025253981771,76.50190279128176,9.94344403015852,813.1029667356719,6,1,0,1,NW,Industrial,Apartment,Night
2015-01-04 02:00:00,509.95046769411886,8.560799256933379,82.39285986303473,18.325620992890677,450.9360363447295,6,1,1,1,W,Residential,House,Evening
2015-01-04 03:00:00,434.8559741685364,32.341981720516166,87.02411890434595,11.626579778412292,0.3793645354310815,6,1,0,1,SW,Industrial,Apartment,Afternoon
2015-01-04 04:00:00,437.84650845957196,12.973049840958648,35.29139769294658,11.702755858339962,868.8069834908166,6,1,0,1,NW,Industrial,Factory,Night
2015-01-04 05:00:00,640.3864905079568,33.70578215136161,61.68670914271334,2.936358998356572,151.3002754355195,6,1,1,1,W,Commercial,Apartment,Evening
2015-01-04 06:00:00,410.33281560325764,-4.135950383943645,74.2943483326528,2.4986416568560355,740.2738343507665,6,1,0,1,N,Commercial,Factory,Evening
2015-01-04 07:00:00,294.7332880392254,0.6993922482599082,47.111488330702514,9.67153811439226,242.54850297113006,6,1,0,1,SW,Residential,Factory,Evening
2015-01-04 08:00:00,673.3975312748748,24.50322856359903,58.33267451510364,7.578298217652513,786.8005704785988,6,1,0,1,NE,Residential,Office,Night
2015-01-04 09:00:00,588.2661577035656,14.358886904644734,71.7110834085147,6.0065494299651885,520.866168189319,6,1,0,1,S,Residential,Office,Evening
2015-01-04 10:00:00,566.7321503084545,34.596935838643,45.5704032894383,19.884430684369626,486.7489515981102,6,1,0,1,SE,Commercial,Factory,Morning
2015-01-04 11:00:00,443.54022765069124,-8.843599329070141,53.27889444232198,14.140839023152367,30.672077510912832,6,1,0,1,N,Residential,Factory,Morning
2015-01-04 12:00:00,473.307294190139,-2.6849008838286856,74.10323818808058,10.237254810579174,105.15098661073074,6,1,1,1,NE,Commercial,Office,Morning
2015-01-04 13:00:00,598.5682048271904,12.485821778293086,75.38124383375205,10.018819314653495,435.5197939553189,6,1,1,1,S,Commercial,House,Evening
2015-01-04 14:00:00,775.8521018881906,-5.447459507628568,67.93500382614987,3.577484145524792,321.3861517287969,6,1,1,1,S,Commercial,Factory,Night
2015-01-04 15:00:00,669.3624698034599,6.7783870095909045,81.31235293597473,13.113773385883631,754.2424597054307,6,1,0,1,NW,Industrial,Apartment,Night
2015-01-04 16:00:00,52.05026352519843,-3.649609784580762,55.5248464854961,7.473143269681961,378.9188051702014,6,1,1,1,S,Commercial,House,Afternoon
2015-01-04 17:00:00,171.2714532116035,19.67057273256451,88.31284688590603,17.509170259530112,820.7217747900593,6,1,1,1,W,Industrial,Apartment,Evening
2015-01-04 18:00:00,516.4769005367092,6.336018685302712,72.70780350088279,9.908821299938458,684.4612716568174,6,1,0,1,NE,Residential,Apartment,Morning
2015-01-04 19:00:00,236.75903775578422,25.847626793022833,51.80519952411049,2.3293015463947886,177.1789629585251,6,1,0,1,SW,Industrial,Office,Afternoon
2015-01-04 20:00:00,494.28427099699303,1.1581201122346645,35.64327572118698,11.36924901553253,367.06324453945416,6,1,1,1,NW,Industrial,Factory,Evening
2015-01-04 21:00:00,601.5622267339071,-9.240782981754045,50.174031867668226,17.54684822509705,525.6683412806171,6,1,0,1,NE,Industrial,Office,Morning
2015-01-04 22:00:00,417.7613994548776,3.3220325616291095,71.22944165708573,1.705189444493529,676.7148380984703,6,1,0,1,S,Commercial,Factory,Evening
2015-01-04 23:00:00,588.3285190539165,20.639407869821074,72.08543452968208,19.51588542373619,308.10472766377086,6,1,1,1,SW,Residential,House,Evening
2015-01-05 00:00:00,340.56255911599703,39.85298391706186,32.95309053300982,9.088339848816013,399.2522163007828,0,1,0,2,S,Residential,Office,Night
2015-01-05 01:00:00,301.4077299548311,18.168682399500856,80.25743351106124,16.370894354639887,119.60437515534838,0,1,0,2,S,Residential,Apartment,Afternoon
2015-01-05 02:00:00,349.19017178678666,32.472228307442236,43.24769960833058,5.282769814337067,210.83522678901602,0,1,0,2,NW,Residential,Office,Morning
2015-01-05 03:00:00,472.04388408965286,1.4897659240320476,37.300132875326064,9.446862995790022,593.9880135571567,0,1,1,2,SW,Industrial,House,Evening
2015-01-05 04:00:00,501.3936043064174,2.6611843510342155,80.42117695552999,0.9620628447138291,338.9845043284195,0,1,0,2,SW,Residential,Office,Afternoon
2015-01-05 05:00:00,761.5325137932145,13.67320223369384,56.99720396072381,11.649995242319592,540.6092304603405,0,1,0,2,W,Commercial,Factory,Afternoon
2015-01-05 06:00:00,483.57442127564275,39.70140465826475,32.13792077535609,0.7597013017172616,663.475154586032,0,1,0,2,N,Industrial,Factory,Morning
2015-01-05 07:00:00,667.2133426801535,3.9376786884703403,64.6237583043303,18.78644543827772,955.1344641763142,0,1,1,2,NW,Residential,Office,Morning
2015-01-05 08:00:00,323.6450313510037,4.734622513749846,32.94611264919023,4.034326934573342,206.36518302337493,0,1,1,2,N,Residential,House,Night
2015-01-05 09:00:00,86.29243941964893,33.70037004702749,78.08073742210127,14.030157968143888,98.04647195070359,0,1,0,2,W,Commercial,Office,Morning
2015-01-05 10:00:00,573.433569190461,2.1948251431324923,81.76957449783467,17.082280510767276,14.933874848548246,0,1,0,2,E,Commercial,House,Afternoon
2015-01-05 11:00:00,636.1291626010384,13.232671713466125,82.97828828943787,7.020535317535483,20.800197442271127,0,1,1,2,S,Commercial,Office,Afternoon
2015-01-05 12:00:00,725.2568158308266,2.2488882286412686,76.06482758022634,5.959553066548969,514.5749488245524,0,1,1,2,SE,Industrial,House,Morning
2015-01-05 13:00:00,330.1386017382644,27.610749647390577,32.90191516889926,1.6772969249010794,344.7126230956388,0,1,1,2,NW,Residential,House,Morning
2015-01-05 14:00:00,697.511719690626,-3.6906505131290315,69.6107980435344,9.769510539049191,258.13708616308884,0,1,1,2,SW,Industrial,Apartment,Evening
2015-01-05 15:00:00,565.3280348323923,4.155027458222142,68.91556511298825,0.7205554361173494,411.6532923492322,0,1,1,2,NW,Commercial,Factory,Evening
2015-01-05 16:00:00,421.89012899698577,3.3238384486001067,38.29060873328756,5.957504418987649,245.7737990557537,0,1,0,2,S,Commercial,House,Night
2015-01-05 17:00:00,484.9765956372897,4.0951539131218375,78.28339417129418,16.671379526217706,217.86199352662928,0,1,0,2,SW,Industrial,Apartment,Night
2015-01-05 18:00:00,789.0599829840689,-7.822567860806392,52.301506845408255,11.68785707479305,60.406676141467216,0,1,1,2,W,Residential,Office,Afternoon
2015-01-05 19:00:00,527.0500335507085,19.616041613218442,67.61815493324701,19.746339524162444,854.8787400003722,0,1,1,2,SW,Residential,House,Morning
2015-01-05 20:00:00,303.7456826473879,5.29486809563077,72.7416557691893,16.06166276721652,752.5399160596977,0,1,0,2,SE,Industrial,Factory,Morning
2015-01-05 21:00:00,367.7082898969771,3.698244179387542,48.833542026435964,2.473475762404591,543.558023064859,0,1,1,2,W,Industrial,Apartment,Night
2015-01-05 22:00:00,735.3799434396449,38.507930516897645,57.64166451301814,17.54795778986828,824.8846184624897,0,1,0,2,S,Residential,Factory,Morning
2015-01-05 23:00:00,280.97271430281614,3.859389037022247,47.063081297507985,3.3411750879279256,405.86432730663637,0,1,0,2,N,Commercial,Apartment,Afternoon
2015-01-06 00:00:00,443.36078767858567,11.43604247188674,48.28618979491915,5.995187232206409,353.9438847174643,1,1,1,2,S,Commercial,House,Night
2015-01-06 01:00:00,229.62347678765855,-9.439935573258209,79.86238028620153,9.467704543239158,854.1271322945067,1,1,1,2,W,Commercial,Apartment,Morning
2015-01-06 02:00:00,556.4200309749286,20.083707281814853,62.09356792771128,5.568147499600576,784.0928244326365,1,1,1,2,E,Industrial,Apartment,Night
2015-01-06 03:00:00,584.4351575310606,26.18118888795012,56.65242833125581,3.387053614136095,620.1773321328375,1,1,0,2,N,Industrial,Apartment,Evening
2015-01-06 04:00:00,405.6222389141428,-2.9049819297591952,50.710563932285645,15.44498346740369,719.4677734226398,1,1,0,2,S,Commercial,Office,Night
2015-01-06 05:00:00,433.40710608593463,-9.575975931579658,65.79766366552451,10.808273906683413,711.3162392692411,1,1,1,2,SE,Residential,Office,Night
2015-01-06 06:00:00,504.88169327456717,7.593429307589865,78.81003116215203,2.0932687191870847,717.6418058691996,1,1,0,2,NE,Residential,House,Afternoon
2015-01-06 07:00:00,300.98149988504815,35.95495232933605,65.37332560735341,6.120201278086612,853.5667466843958,1,1,0,2,SE,Industrial,Office,Evening
2015-01-06 08:00:00,316.9692468850476,17.999647206228275,30.013674736537453,4.377156509629976,865.6927704806559,1,1,1,2,SE,Industrial,House,Afternoon
2015-01-06 09:00:00,587.3853907356645,12.04698424643221,34.10128012977899,8.570845397331775,766.8729192795645,1,1,0,2,N,Residential,Office,Evening
2015-01-06 10:00:00,362.99358410063746,21.03656815514997,57.971359408405476,14.944078296712052,21.12645944411906,1,1,0,2,E,Industrial,Factory,Morning
2015-01-06 11:00:00,628.262108149996,-9.261704649949667,42.74830177526592,17.950300846517262,526.0097034611617,1,1,0,2,W,Industrial,House,Afternoon
2015-01-06 12:00:00,369.84535921032386,-5.906934672682747,42.44939189606261,11.48227046759983,391.10275424807264,1,1,1,2,NW,Industrial,Office,Evening
2015-01-06 13:00:00,758.078051532073,27.77274500303107,49.86432033204273,5.783559759562804,190.5641994520222,1,1,0,2,E,Residential,Factory,Evening
2015-01-06 14:00:00,552.6873711588543,-3.2776790180858626,60.168105233069724,14.15203396515528,968.7778981533706,1,1,0,2,SW,Residential,House,Morning
2015-01-06 15:00:00,402.96713648262477,29.008772693778887,80.17893602643069,4.046413868555138,208.25712836394993,1,1,0,2,NE,Industrial,Factory,Night
2015-01-06 16:00:00,635.191212884451,37.95662708286382,79.42667891991158,4.8157276847139885,271.62391986398757,1,1,0,2,NE,Residential,Office,Evening
2015-01-06 17:00:00,348.14622799735463,34.44133987980273,48.090516449347874,2.177559466209742,845.8496449536974,1,1,1,2,SW,Commercial,Apartment,Evening
2015-01-06 18:00:00,517.0746768428417,37.43964147225055,67.15033781814726,5.768189943335081,359.49226755821206,1,1,1,2,S,Residential,Office,Night
2015-01-06 19:00:00,676.2563566131896,14.364190376688981,51.29332034265292,18.825613937219494,362.46186644294534,1,1,1,2,SE,Industrial,Factory,Afternoon
2015-01-06 20:00:00,740.8882019745411,8.891512817763985,55.57951576296263,7.017257248005673,819.486319266475,1,1,0,2,S,Commercial,Apartment,Morning
2015-01-06 21:00:00,397.3566482106972,29.882121294683117,84.3737668093826,3.3648302786652162,40.361037652370754,1,1,0,2,S,Commercial,Factory,Afternoon
2015-01-06 22:00:00,523.544267097206,8.122644803729486,81.53307304398834,10.391412392461078,511.96522263589173,1,1,0,2,NW,Industrial,Apartment,Evening
2015-01-06 23:00:00,490.7224440926565,18.372745248993898,89.23874892457773,14.459327254013976,657.6782886940352,1,1,0,2,S,Residential,House,Afternoon
2015-01-07 00:00:00,479.15373452478076,17.005701822363697,56.78941659931304,5.424338641289896,583.0560923576363,2,1,0,2,E,Commercial,House,Morning
2015-01-07 01:00:00,340.0739391635131,31.33532250106719,40.11709417215511,1.3769620806187688,348.49988667433576,2,1,1,2,E,Commercial,Factory,Night
2015-01-07 02:00:00,715.3109515675621,1.439038141000335,76.91537202359768,8.722673437986796,741.4894087448665,2,1,1,2,SE,Industrial,House,Evening
2015-01-07 03:00:00,629.2735135091762,23.854394667781804,47.32601081290711,11.908324807655326,782.0248049022939,2,1,0,2,SE,Residential,House,Evening
2015-01-07 04:00:00,331.92550550477415,32.92686888911347,49.715794356376534,11.712955403046333,953.0743296171552,2,1,1,2,SW,Residential,Factory,Evening
2015-01-07 05:00:00,571.8363960117904,21.849322550260762,64.74993749397862,17.354701356211994,704.8728925794326,2,1,1,2,NE,Commercial,House,Evening
2015-01-07 06:00:00,528.9897341044006,3.463201297506455,85.68787889262168,13.05534347606687,281.1538598518993,2,1,0,2,NW,Industrial,Apartment,Evening
2015-01-07 07:00:00,581.694508831466,-6.470440597351748,87.94884960507999,10.498196096148217,542.3841489659251,2,1,0,2,S,Industrial,Factory,Morning
2015-01-07 08:00:00,706.9537263714298,-4.16947808732804,80.88069720048156,0.7624111690314117,549.0196107717067,2,1,0,2,N,Residential,Factory,Evening
2015-01-07 09:00:00,684.5631679038927,26.500716823221865,72.86596589335048,0.5332269154285263,790.0739682020843,2,1,1,2,S,Commercial,House,Evening
2015-01-07 10:00:00,572.4549306654701,27.163814685186964,40.18163723923766,9.953531188273468,490.7423166142743,2,1,1,2,W,Commercial,Apartment,Morning
2015-01-07 11:00:00,460.1125898992962,19.020515277250475,44.948298234401754,7.521852869448187,567.0216102031262,2,1,0,2,E,Industrial,Office,Evening
2015-01-07 12:00:00,300.94792043717257,-7.099093455134888,30.41751584179601,17.9478425978505,524.7541898559228,2,1,1,2,S,Residential,Office,Night
2015-01-07 13:00:00,329.9764435892714,2.4288447400254736,72.76209463264156,18.17656339338255,116.78348225095392,2,1,0,2,S,Residential,House,Evening
2015-01-07 14:00:00,433.5718107933204,36.36573880718475,57.778202324672726,17.893021134692837,786.3251638367681,2,1,1,2,SW,Commercial,Office,Afternoon
2015-01-07 15:00:00,409.98955685203487,19.26821514527586,51.444171019956734,16.307361237300196,776.7947770743444,2,1,1,2,NW,Commercial,Apartment,Night
2015-01-07 16:00:00,558.3885770567559,30.452811009101907,56.654189665907786,6.022044888220259,721.8634452273445,2,1,0,2,NE,Commercial,Office,Morning
2015-01-07 17:00:00,679.7425030609049,38.96282276862358,50.81698283052604,16.287912242341623,775.9450940196696,2,1,0,2,N,Commercial,Apartment,Afternoon
2015-01-07 18:00:00,390.66702628244343,35.8489262246548,44.03901662673987,18.082387801113732,627.2977845578899,2,1,1,2,N,Residential,Apartment,Night
2015-01-07 19:00:00,528.0893309110163,16.341128173682915,33.82832433512652,14.572867030738294,660.1054988891749,2,1,0,2,NW,Industrial,Apartment,Evening
2015-01-07 20:00:00,522.6583152678885,21.514501658809696,66.34618136892377,2.5860531959488164,366.92565363372773,2,1,0,2,NE,Industrial,Factory,Night
2015-01-07 21:00:00,452.2842746105983,34.343449268504976,81.81770148162818,18.984464373219865,367.1198255060862,2,1,0,2,E,Industrial,Apartment,Afternoon
2015-01-07 22:00:00,460.80650560730146,4.689829834492629,80.33168669193228,16.174973222585837,69.40906155277126,2,1,1,2,N,Residential,Factory,Morning
2015-01-07 23:00:00,516.1209617116384,13.486783923452204,54.501134986371945,7.3707599491443325,608.180165564723,2,1,0,2,N,Residential,Office,Evening
2015-01-08 00:00:00,543.8087587723984,18.062561110880967,78.24523907747718,19.83612748512747,845.1542388639164,3,1,1,2,SW,Industrial,House,Evening
2015-01-08 01:00:00,780.1184479708293,-0.5385110765683674,83.98241421416803,7.159461369131588,849.4463536886828,3,1,1,2,NE,Residential,Apartment,Evening
2015-01-08 02:00:00,551.5204527564405,39.63373559479049,85.39368315563028,10.16624507647061,484.4093099310718,3,1,1,2,SW,Commercial,Apartment,Afternoon
2015-01-08 03:00:00,727.6461422925432,21.133719568509445,54.19781698964413,7.633349900983248,710.6950834837668,3,1,1,2,E,Industrial,Office,Afternoon
2015-01-08 04:00:00,709.6610034235016,18.636976243581834,50.34479174779706,6.858153203437414,673.3238986252746,3,1,1,2,N,Industrial,Apartment,Afternoon
2015-01-08 05:00:00,577.7943801643296,35.11961554521978,83.36321177259394,9.148839227866212,595.2962072483277,3,1,1,2,W,Residential,Factory,Night
2015-01-08 06:00:00,355.20525448915805,10.188797191953405,56.85837818076961,7.414934886785922,697.1693823990563,3,1,0,2,SE,Industrial,Factory,Evening
2015-01-08 07:00:00,490.4738381709204,22.791097976781188,41.98181917325424,9.500757422080643,929.7311470505016,3,1,1,2,SW,Commercial,Factory,Morning
2015-01-08 08:00:00,534.6647620977267,30.03958787240134,49.45627800281637,8.791059898682619,832.9996591684094,3,1,1,2,W,Residential,Apartment,Evening
2015-01-08 09:00:00,533.4503924112743,1.5886768328638698,45.8402824552304,9.506918083317913,737.7945361979392,3,1,1,2,SW,Residential,Apartment,Evening
2015-01-08 10:00:00,368.32198128364234,33.64482227351513,52.34694114639283,3.9450400877799385,744.3728374283161,3,1,1,2,NW,Commercial,Apartment,Morning
2015-01-08 11:00:00,518.1897883145456,21.932768416487388,53.93888913210082,11.463546042578374,75.53718700878032,3,1,1,2,N,Commercial,House,Morning
